UNIVERSITY OF WISCONSIN-MADISON,6383421;
UNIVERSITY OF MICHIGAN,1880711;
MASSACHUSETTS GENERAL HOSPITAL,1863084;
BAYLOR COLLEGE OF MEDICINE,7354348;
UNIVERSITY OF UTAH,1896387;
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,1863146;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1896385;
WADSWORTH CENTER,1882972;
SUNY DOWNSTATE MEDICAL CENTER,1879837;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1862076;
UNIVERSITY OF MASSACHUSETTS AMHERST,1872727;
BRIGHAM AND WOMEN'S HOSPITAL,1896176;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1870691;
EMORY UNIVERSITY,1898219;
UNIVERSITY OF KANSAS MEDICAL CENTER,1896310;
OREGON HEALTH &SCIENCE UNIVERSITY,1863110;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1878919;
UNIVERSITY OF CHICAGO,1858688;
UNIVERSITY OF MISSOURI-COLUMBIA,1896371;
WASHINGTON STATE UNIVERSITY,1866539;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1892859;
UNIVERSITY OF MISSOURI-COLUMBIA,6365650;
UNIVERSITY OF PENNSYLVANIA,1876102;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1868880;
UNIVERSITY OF PENNSYLVANIA,1876102;
CASE WESTERN RESERVE UNIVERSITY,1882013;
HARVARD UNIVERSITY,1871330;
VANDERBILT UNIVERSITY,1897185;
UNIVERSITY OF LOUISVILLE,1963999;
UNIVERSITY OF WASHINGTON,1896447;
JACKSON LABORATORY,1881550;
RHODE ISLAND HOSPITAL,1889435;
UNIVERSITY OF CAMBRIDGE,9013900;
OREGON HEALTH &SCIENCE UNIVERSITY,1896362;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1896136;
OREGON HEALTH &SCIENCE UNIVERSITY,1896362;
TUFTS UNIVERSITY MEDFORD,1861065;
UNIVERSITY OF VIRGINIA,1896351;
UNIVERSITY OF NOTRE DAME,1896350;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1863116;
UNIVERSITY OF OREGON,1863098;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1896344;
UNIVERSITY OF ROCHESTER,1868032;
JACKSON LABORATORY,1928042;
UNIVERSITY OF WASHINGTON,1895252;
UNIVERSITY OF MASSACHUSETTS AMHERST,1858366;
JOHNS HOPKINS UNIVERSITY,1896340;
NATIONAL OPINION RESEARCH CENTER,1896339;
BROWN UNIVERSITY,1921165;
UNIVERSITY OF VIRGINIA,7366163;
TEXAS WOMAN'S UNIVERSITY,1872723;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1920549;
INDIANA UNIVERSITY BLOOMINGTON,1896327;
UNIVERSITY OF IOWA,1898183;
UNIV OF NORTH CAROLINA CHAPEL HILL,1868302;
WASHINGTON UNIVERSITY,1963889;
CEDARS-SINAI MEDICAL CENTER,1859684;
UNIVERSITY OF MINNESOTA,1863083;
HARVARD MEDICAL SCHOOL,1898182;
KANSAS STATE UNIVERSITY,8003728;
EMORY UNIVERSITY,1896307;
UT SOUTHWESTERN MEDICAL CENTER,1862861;
"UNIVERSITY OF TEXAS, AUSTIN",1896300;
UNIVERSITY OF GEORGIA,1866629;
UNIV OF NORTH CAROLINA CHAPEL HILL,1865838;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1896269;
UNIVERSITY OF CINCINNATI,1868680;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1896261;
BROWN UNIVERSITY,1955129;
HARVARD SCHOOL OF PUBLIC HEALTH,1890773;
UNIVERSITY OF COLORADO DENVER,1896213;
UNIVERSITY OF WISCONSIN-MADISON,1896200;
UNIVERSITY OF MICHIGAN,1896155;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1896181;
UNIVERSITY OF VIRGINIA,1870831;
UNIVERSITY OF FLORIDA,1894527;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1861555;
BOSTON UNIVERSITY MEDICAL CAMPUS,1870689;
UNIVERSITY OF MICHIGAN,2083909;
UNIVERSITY OF MICHIGAN,3137293;
UNIVERSITY OF MICHIGAN,7906737;
YALE UNIVERSITY,1955119;
JACKSON LABORATORY,2427729;
PENNSYLVANIA STATE UNIVERSITY,1919799;
YALE UNIVERSITY,1866110;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1896131;
UNIVERSITY OF MINNESOTA,1896126;
TEMPLE UNIV OF THE COMMONWEALTH,1893711;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1879490;
"HARVARD PILGRIM HEALTH CARE, INC.",1896594;
VIRGINIA COMMONWEALTH UNIVERSITY,1863042;
CORNELL UNIVERSITY,1871532;
YALE UNIVERSITY,1894526;
UNIVERSITY OF VIRGINIA,1902134;
JACKSON LABORATORY,1878555;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1862351;
WASHINGTON STATE UNIVERSITY,1857682;
"CARNEGIE INSTITUTION OF WASHINGTON, D.C.",1861834;
GEORGIA STATE UNIVERSITY,1858011;
VIRGINIA COMMONWEALTH UNIVERSITY,1873166;
UNIV OF ARKANSAS FOR MED SCIS,7748087;
INDIANA UNIVERSITY BLOOMINGTON,1890545;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,2090433;
CORNELL UNIVERSITY,1885232;
WADSWORTH CENTER,1884797;
UT SOUTHWESTERN MEDICAL CENTER,8438634;
UNIVERSITY OF CALIFORNIA AT DAVIS,1882127;
BRIGHAM AND WOMEN'S HOSPITAL,6211115;
UNIVERSITY OF PENNSYLVANIA,2086069;
UNIVERSITY OF CALIFORNIA SAN DIEGO,2106787;
WAYNE STATE UNIVERSITY,6573585;
WASHINGTON STATE UNIVERSITY,1864575;
MCGILL UNIVERSITY,1869019;
UNIV OF NORTH CAROLINA CHAPEL HILL,1896346;
LOUISIANA STATE UNIV HSC SHREVEPORT,2205965;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,6671984;
JACKSON LABORATORY,1862900;
PRINCETON UNIVERSITY,8913148;
JOHNS HOPKINS UNIVERSITY,1868690;
OHIO STATE UNIVERSITY,1920052;
MONELL CHEMICAL SENSES CENTER,1862456;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,2281459;
STATE UNIVERSITY OF NEW YORK AT ALBANY,2401905;
VIRGINIA COMMONWEALTH UNIVERSITY,1863042;
UNIVERSITY OF FLORIDA,1963294;
UNIVERSITY OF WISCONSIN-MADISON,2108180;
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,1932891;
WASHINGTON STATE UNIVERSITY,1896244;
WESLEYAN UNIVERSITY,1904061;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1867127;
NORTHSHORE UNIVERSITY HEALTHSYSTEM,1963664;
UNIVERSITY OF FLORIDA,1884968;
ALFRED I. DU PONT HOSP FOR CHILDREN,7558207;
FRED HUTCHINSON CANCER RESEARCH CENTER,3130466;
UT SOUTHWESTERN MEDICAL CENTER,3131315;
UT SOUTHWESTERN MEDICAL CENTER,3131317;
UNIVERSITY OF WASHINGTON,1964047;
BAYLOR COLLEGE OF MEDICINE,7354156;
OREGON HEALTH &SCIENCE UNIVERSITY,1865262;
UNIVERSITY OF DELAWARE,1903056;
BAYLOR COLLEGE OF MEDICINE,7354240;
OHIO STATE UNIVERSITY,1886463;
UNIVERSITY OF MASSACHUSETTS AMHERST,3150248;
HARVARD UNIVERSITY,1961044;
CORNELL UNIVERSITY,2102083;
VIRGINIA COMMONWEALTH UNIVERSITY,1861843;
JOHNS HOPKINS UNIVERSITY,1866121;
UNIVERSITY OF MINNESOTA,1919561;
UNIVERSITY OF MICHIGAN,1899825;
UNIVERSITY OF CALIFORNIA-IRVINE,2405846;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,1862074;
STATE UNIVERSITY NEW YORK STONY BROOK,1862869;
KENT STATE UNIVERSITY AT KENT,1879832;
UNIVERSITY OF COLORADO,1964008;
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,1874351;
CINCINNATI CHILDRENS HOSP MED CTR,1938651;
UNIVERSITY OF DELAWARE,2202051;
OREGON HEALTH &SCIENCE UNIVERSITY,8434618;
UNIVERSITY OF MICHIGAN,1966347;
CLEVELAND CLINIC LERNER COM-CWRU,6659273;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,7714754;
UNIV OF NORTH CAROLINA CHAPEL HILL,6136846;
TEMPLE UNIV OF THE COMMONWEALTH,8419469;
CORNELL UNIVERSITY,1858400;
UNIVERSITY OF ROCHESTER,3129104;
ARKANSAS CHILDREN'S HOSPITAL RES INST,6281367;
GEORGIA  REGENTS UNIVERSITY,1865231;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,7333775;
HUGO W. MOSER RES INST KENNEDY KRIEGER,1904000;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1896446;
NORTHWESTERN UNIVERSITY AT CHICAGO,1974015;
TEXAS A&M UNIVERSITY,1877457;
JOHNS HOPKINS UNIVERSITY,6288052;
WAYNE STATE UNIVERSITY,1967581;
UNIVERSITY OF ARIZONA,6471635;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,6472991;
TUFTS UNIVERSITY BOSTON,1858013;
UNIVERSITY OF GEORGIA,1912873;
UNIVERSITY OF MINNESOTA DULUTH,2072578;
CASE WESTERN RESERVE UNIVERSITY,1961630;
UNIVERSITY OF BRITISH COLUMBIA,6487168;
TUFTS UNIVERSITY BOSTON,1921303;
UNIVERSITY OF WESTERN ONTARIO,1909914;
UNIVERSITY OF VIRGINIA,6530013;
DUKE UNIVERSITY,1886130;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6667838;
HUGO W. MOSER RES INST KENNEDY KRIEGER,1950418;
JOHNS HOPKINS UNIVERSITY,1965394;
"HASKINS LABORATORIES, INC.",6871832;
WASHINGTON UNIVERSITY,1896114;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1880974;
NATIONAL BUREAU OF ECONOMIC RESEARCH,6648368;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1918552;
NATIONAL BUREAU OF ECONOMIC RESEARCH,6648376;
ROCKEFELLER UNIVERSITY,2058370;
UNIVERSITY OF CALIFORNIA AT DAVIS,1883079;
MEHARRY MEDICAL COLLEGE,1866996;
JOHN JAY COLLEGE OF CRIMINAL JUSTICE,1860373;
CHILDREN'S HOSPITAL OF LOS ANGELES,2089719;
YALE UNIVERSITY,1963628;
MASSACHUSETTS GENERAL HOSPITAL,6599019;
SLOAN-KETTERING INST CAN RESEARCH,1880290;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1896136;
UNIVERSITY OF MICHIGAN,1910965;
UNIVERSITY OF CALIFORNIA AT DAVIS,2277686;
UNIVERSITY OF VIRGINIA,1902134;
UNIVERSITY OF CALIFORNIA SAN DIEGO,2791070;
TUFTS MEDICAL CENTER,7886968;
UNIVERSITY OF MINNESOTA,1863085;
UNIVERSITY OF WISCONSIN-MADISON,1923310;
UNIVERSITY OF PENNSYLVANIA,1958719;
RESEARCH TRIANGLE INSTITUTE,6831988;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1885884;
YALE UNIVERSITY,1955119;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1903118;
UNIVERSITY OF PENNSYLVANIA,1883128;
NORTHWESTERN UNIVERSITY,6667897;
UNIVERSITY OF MICHIGAN,2092709;7943116 (contact);
UNIV OF NORTH CAROLINA CHAPEL HILL,6877809;
UNIVERSITY OF CHICAGO,1893157;
EAST-WEST CENTER,6949775 (contact);1863153;
WASHINGTON UNIVERSITY,1902475;
JOHNS HOPKINS UNIVERSITY,1896110;
MAYO CLINIC ROCHESTER,6809838;
"OREGON SOCIAL LEARNING CENTER, INC.",8176870;
ROCKEFELLER UNIVERSITY,1928351;
UNIVERSITY OF WISCONSIN-MADISON,1942931;
DARTMOUTH COLLEGE,1862998;
UNIVERSITY OF CALIFORNIA BERKELEY,1965235;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1864634;
MASSACHUSETTS GENERAL HOSPITAL,6378436;
UT SOUTHWESTERN MEDICAL CENTER,1866229;
STOWERS INSTITUTE FOR MEDICAL RESEARCH,7031947;
TULANE UNIVERSITY OF LOUISIANA,1897182;
MASSACHUSETTS GENERAL HOSPITAL,2083493;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1880411;
UNIVERSITY OF MINNESOTA,1863085;
CHILDREN'S HOSPITAL CORPORATION,1935212;
UNIVERSITY OF MASSACHUSETTS AMHERST,3150248;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1975401;
UNIVERSITY OF MINNESOTA,1894896;
UNIVERSITY OF MINNESOTA,3051073;
UNIVERSITY OF UTAH,1917512;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,2403033;
BAYLOR COLLEGE OF MEDICINE,1892959;
UNIVERSITY OF CALIFORNIA BERKELEY,6687867;
UNIVERSITY OF VIRGINIA,7051905;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1938537;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1879819;
WASHINGTON STATE UNIVERSITY,1879831;
BAYLOR COLLEGE OF MEDICINE,7354156;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1868010;
UNIVERSITY OF KANSAS LAWRENCE,1955513;
UNIVERSITY OF ARIZONA,1893542;
YALE UNIVERSITY,1888477;
CASE WESTERN RESERVE UNIVERSITY,6521960;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1970401;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),1879126;
UNIV OF NORTH CAROLINA CHAPEL HILL,1866170;
PACIFIC INSTITUTE FOR RES AND EVALUATION,6174028;
"CLARK UNIVERSITY (WORCESTER, MA)",8869105;
UNIVERSITY OF MICHIGAN,7334807;
YALE UNIVERSITY,7753308;
HARVARD MEDICAL SCHOOL,1887350;
QUEENS COLLEGE,8029894;
JOHNS HOPKINS UNIVERSITY,1896439;
LURIE CHILDREN'S HOSPITAL OF CHICAGO,2064391;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1868391;
UNIVERSITY OF FLORIDA,6725623;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1936038;
UNIVERSITY OF CALGARY,1963373;
NORTH DAKOTA STATE UNIVERSITY,1963571;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,1879073;
MASSACHUSETTS GENERAL HOSPITAL,6599019;
UNIVERSITY OF TORONTO,7648075;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1880614;
"OREGON SOCIAL LEARNING CENTER, INC.",1859830;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1862726;
BAYLOR COLLEGE OF MEDICINE,1974011;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1857973;
DUKE UNIVERSITY,6605524;
BRIGHAM YOUNG UNIVERSITY,6139040;
STANFORD UNIVERSITY,2079484;
EMORY UNIVERSITY,1863117;
TULANE UNIVERSITY OF LOUISIANA,1870390;
UNIVERSITY OF PENNSYLVANIA,7737870;
KENT STATE UNIVERSITY AT KENT,1886495;
SEATTLE CHILDREN'S HOSPITAL,1898200;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,2252106;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1874393;
UNIVERSITY OF TEXAS SAN ANTONIO,6189311;
BRIGHAM AND WOMEN'S HOSPITAL,1857841;
HARVARD UNIVERSITY,3127270;
CHILDREN'S HOSPITAL &RES CTR AT OAKLAND,1955904;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1892061;
UNIVERSITY OF COLORADO DENVER,1896466;
"UNIV OF MARYLAND, COLLEGE PARK",2072348;
UNIVERSITY OF UTAH,1917512;
UNIVERSITY OF MICHIGAN,1859945;
NEW YORK STATE PSYCHIATRIC INSTITUTE,7947406;
UNIVERSITY OF SOUTHERN CALIFORNIA,1961018;
UNIVERSITY OF GEORGIA,2094964;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,8043141;
UNIVERSITY OF WISCONSIN-MADISON,7741378;
UNIVERSITY OF WISCONSIN MILWAUKEE,1963349;
UNIVERSITY OF NOTRE DAME,2101951;
UNIVERSITY OF MEMPHIS,6199267;
WASHINGTON STATE UNIVERSITY,1886250;
OREGON STATE UNIVERSITY,6609416;
RESEARCH TRIANGLE INSTITUTE,6385118;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1862067;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,2104384;
DARTMOUTH COLLEGE,7356536;
UNIVERSITY OF COLORADO,1961130;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1984651;
UNIVERSITY OF WASHINGTON,1896107;
UNIVERSITY OF SOUTHERN CALIFORNIA,1906876;
UNIVERSITY OF KANSAS MEDICAL CENTER,1918465;
"RUTGERS, THE STATE UNIV OF N.J.",6475150;
HARVARD MEDICAL SCHOOL,1887350;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2432128;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,1894414;
SAINT LOUIS UNIVERSITY,6532510;
UNIVERSITY OF MIAMI CORAL GABLES,1909355;
DARTMOUTH COLLEGE,6356426;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,2058669;
UNIVERSITY OF WISCONSIN-MADISON,6534212;
STANFORD UNIVERSITY,2191564;
UNIVERSITY OF DENVER (COLORADO SEMINARY),1989115;
UNIVERSITY OF MICHIGAN,6985850;
NORTHWESTERN UNIVERSITY AT CHICAGO,1974015;
CEDARS-SINAI MEDICAL CENTER,8193484;
UNIV OF ARKANSAS FOR MED SCIS,7748237;
WASHINGTON UNIVERSITY,1947806;
STANFORD UNIVERSITY,1928787;
BOSTON MEDICAL CENTER,8089691;
CHILDREN'S HOSPITAL CORPORATION,1963582;
LEHIGH UNIVERSITY,1881834;
RUTGERS THE STATE UNIV OF NJ NEWARK,1889157;
TEXAS TECH UNIVERSITY,8545561;
UNIVERSITY OF NORTH CAROLINA WILMINGTON,1960431;
UNIVERSITY OF MICHIGAN,1882297;
"UNIVERSITY OF TEXAS, AUSTIN",1896148;
BRIGHAM AND WOMEN'S HOSPITAL,6063469;
VANDERBILT UNIVERSITY,7600273;
FLORIDA INTERNATIONAL UNIVERSITY,1882660;
CASE WESTERN RESERVE UNIVERSITY,3050301;
LSU PENNINGTON BIOMEDICAL RESEARCH CTR,3083502;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,7040372;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1898997;
NORTH CAROLINA STATE UNIVERSITY RALEIGH,1860595;
UNIVERSITY OF KANSAS LAWRENCE,1896342;
FLORIDA STATE UNIVERSITY,7963634;
UNIVERSITY OF VIRGINIA,1864835;
UNIVERSITY OF CALIFORNIA BERKELEY,8265216;
PRINCETON UNIVERSITY,1929937;
"UNIV OF MARYLAND, COLLEGE PARK",2450911;
UNIVERSITY OF KANSAS LAWRENCE,1917401;
LOYOLA UNIVERSITY OF CHICAGO,8269300;
"SIMBEX, LLC",6673578;
CHILDREN'S NATIONAL MEDICAL CENTER,6697720;
UT SOUTHWESTERN MEDICAL CENTER,6099001;
TEMPLE UNIV OF THE COMMONWEALTH,1893711;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1918552;
HUGO W. MOSER RES INST KENNEDY KRIEGER,1950418;
MASSACHUSETTS GENERAL HOSPITAL,7939836;
UNIVERSITY OF DENVER (COLORADO SEMINARY),1989115;
UNIVERSITY OF CALIFORNIA AT DAVIS,2277686;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6825755;
YALE UNIVERSITY,2421064;
UNIVERSITY OF PENNSYLVANIA,8614851;
UT SOUTHWESTERN MEDICAL CENTER,1902867;
UNIV OF NORTH CAROLINA CHAPEL HILL,1963995;
CHILDREN'S HOSP OF PHILADELPHIA,1892329;
UNIVERSITY OF KANSAS MEDICAL CENTER,1896310;
UNIVERSITY OF IOWA,1858440;
UNIVERSITY OF WASHINGTON,6281374;
WASHINGTON STATE UNIVERSITY,1863033;
UNIVERSITY OF CALIFORNIA AT DAVIS,7942441;
MCGILL UNIVERSITY,6471588;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,1879073;
UNIVERSITY OF CALIFORNIA-IRVINE,6396746;
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,1911155;
UNIVERSITY OF CALIFORNIA-IRVINE,6358641;
MEDICAL COLLEGE OF WISCONSIN,1887986;
HOSPITAL FOR SICK CHLDRN (TORONTO),1929168;
UNIVERSITY OF CALIFORNIA SAN DIEGO,6116789;
HARVARD SCHOOL OF PUBLIC HEALTH,1885042;
UNIVERSITY OF MICHIGAN,2419918;
JACKSON LABORATORY,2427729;
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,7880587;
WASHINGTON UNIVERSITY,1864292;
UNIVERSITY OF DENVER (COLORADO SEMINARY),1881962;
LSU HEALTH SCIENCES CENTER,6166052;
TEXAS BIOMEDICAL RESEARCH INSTITUTE,2104531;
LURIE CHILDREN'S HOSPITAL OF CHICAGO,1878864;
UNIVERSITY OF DENVER (COLORADO SEMINARY),2478897;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1926009;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,6604855;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1886457;
YALE UNIVERSITY,8006669;
TUFTS MEDICAL CENTER,6337038;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,2216128;
UNIVERSITY OF CALIFORNIA-IRVINE,2876297;
BROWN UNIVERSITY,1955126;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1896398;
GEORGIA  REGENTS UNIVERSITY,8029824;
SIDNEY KIMMEL CANCER CENTER,7639031;
OREGON HEALTH &SCIENCE UNIVERSITY,7892623;
CORNELL UNIVERSITY,1896132;
UNIVERSITY OF ILLINOIS AT CHICAGO,1987216;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1884970;
UNIVERSITY OF KANSAS MEDICAL CENTER,1862666;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,1901874;
UNIVERSITY OF GEORGIA,7691455;
UNIVERSITY OF WASHINGTON,1863131;
STANFORD UNIVERSITY,1890379;
VANDERBILT UNIVERSITY,3047739;
VANDERBILT UNIVERSITY,6091413;
UNIVERSITY OF PENNSYLVANIA,1892636;
VIRGINIA COMMONWEALTH UNIVERSITY,2196372;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6118598;
CHILDREN'S HOSP OF PHILADELPHIA,6880749;
UNIVERSITY OF PENNSYLVANIA,8037737;
DARTMOUTH COLLEGE,1967913;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1987232;
UNIVERSITY OF WASHINGTON,2118913;
LOS AMIGOS RESEARCH/EDUCATION INSTITUTE,2276066;
UNIVERSITY OF CONNECTICUT STORRS,1963502;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,1879448;
WASHINGTON UNIVERSITY,1898903;
UNIVERSITY OF NEW MEXICO,8020536;
UNIVERSITY OF MICHIGAN,11069045;
UNIVERSITY OF CALIFORNIA AT DAVIS,1882294;
TEXAS BIOMEDICAL RESEARCH INSTITUTE,8135506;
VIRGINIA POLYTECHNIC INST AND ST UNIV,1963580;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1926030;
BRIGHAM AND WOMEN'S HOSPITAL,1948677;
DUKE UNIVERSITY,2118856;
STATE UNIVERSITY OF NEW YORK AT ALBANY,1920451;
NEW YORK UNIVERSITY,1897974;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,2087169;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),2447452;
COLUMBIA UNIVERSITY HEALTH SCIENCES,7553475;
UNIV OF NORTH CAROLINA CHAPEL HILL,7916529;
RAND CORPORATION,8180774;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,7131041;
OLD DOMINION UNIVERSITY,1963513;
JOHNS HOPKINS UNIVERSITY,1902022;
UNIVERSITY OF PENNSYLVANIA,1862735;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1896078;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,3056231;
UNIVERSITY OF NEVADA RENO,8249169;
UNIVERSITY OF CALIFORNIA SAN DIEGO,2919974;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,8135036;
CASE WESTERN RESERVE UNIVERSITY,1901640;
UNIVERSITY OF MICHIGAN,6377431;
UNIVERSITY OF WASHINGTON,1882128;
UNIVERSITY OF COLORADO,2089228;
OREGON HEALTH &SCIENCE UNIVERSITY,7096047;
UNIVERSITY OF WYOMING,8224925;
JOHNS HOPKINS UNIVERSITY,2252608;
"INTERNATIONAL SEVERITY INFO SYSTEMS,INC.",1989354;
CHILDREN'S HOSPITAL CORPORATION,10988389;
"EDUCATION DEVELOPMENT CENTER, INC.",1912748;
UNIVERSITY OF CALIFORNIA BERKELEY,3092434;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,8135915;
MASSACHUSETTS GENERAL HOSPITAL,1888903;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,6808076;
RHODE ISLAND HOSPITAL,6410883;
PONCE SCHOOL OF MEDICINE,7364827;
POPULATION COUNCIL,9299563;
UNIVERSITY OF LOUISVILLE,2050006;
BAYLOR COLLEGE OF MEDICINE,6895475;
UNIVERSITY OF WISCONSIN-MADISON,1896197;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1896170;
KAISER FOUNDATION RESEARCH INSTITUTE,6718938;
UNIVERSITY OF CALIFORNIA RIVERSIDE,8584066;
UNIVERSITY OF CALIFORNIA AT DAVIS,6613169;
UNIVERSITY OF CALIFORNIA-IRVINE,8149725;
UNIVERSITY OF DELAWARE,1911660;
SCRIPPS RESEARCH INSTITUTE,1893366;
UNIVERSITY OF COLORADO DENVER,8032961;
WEILL MEDICAL COLL OF CORNELL UNIV,7879126;
DREXEL UNIVERSITY,6137262;
FLORIDA ATLANTIC UNIVERSITY,7845709;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,8267614;
UNIVERSITY OF ILLINOIS AT CHICAGO,1960034;
"HARVARD PILGRIM HEALTH CARE, INC.",7370785;
CHILDREN'S HOSPITAL CORPORATION,1942715;
PRINCETON UNIVERSITY,1932261;
RAND CORPORATION,6116480;
SLOAN-KETTERING INST CAN RESEARCH,1892974;
UNIVERSITY OF ARIZONA,2401700;
UNIVERSITY OF NORTH CAROLINA GREENSBORO,1869004;
UNIVERSITY OF VALPARAISO,1931957;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1954054;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,8751418;
UNIVERSITY OF PENNSYLVANIA,1900442;
"HARVARD PILGRIM HEALTH CARE, INC.",1896594;
UNIV OF NORTH CAROLINA CHAPEL HILL,1960009;
UNIVERSITY OF CALIFORNIA SAN DIEGO,6797440;
BAYLOR COLLEGE OF MEDICINE,1886413;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1872719;
UNIVERSITY OF PENNSYLVANIA,1890319;
UNIVERSITY OF MINNESOTA,7984273;
UNIVERSITY OF VIRGINIA,1963970;
NEW YORK UNIVERSITY,2085140;
GEORGE MASON UNIVERSITY,1887229;
COLUMBIA UNIVERSITY TEACHERS COLLEGE,8734451;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,6419424;
WASHINGTON UNIVERSITY,1960856;
UNIVERSITY OF CAMBRIDGE,8720661;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,2102116;
"UNIVERSITY OF TEXAS, AUSTIN",6204532;
